Purchasing Household Id,Total Follow Up Orders,Is Oad,Customer Retained,Product Id First Order,product price,Product Price Bucket,2022 Score,2022 score buckets,is gorgeous box,Total Gmv Three Month (PHH_GMV),Product Category,avg_category_price,relation to avg_category_price
4267559,1,false,true,23690.0,99.95,90.0,47.0,40.0,false,225.89999999999998,Pork,120.99011494252873,less
4220637,0,true,false,23690.0,99.95,90.0,47.0,40.0,false,199.95,Pork,120.99011494252873,less
4259446,0,true,false,27048.0,79.95,70.0,29.0,20.0,false,79.95,"Rubs, Spices & Seasonings",34.45414634146342,more
4239075,0,true,false,15190.0,72.95,70.0,43.0,40.0,false,101.95,King Cake,74.9,less
4195290,0,true,false,20844.0,75.95,70.0,40.0,40.0,true,9.95,Sweet Breads,65.52601156069365,more
4258188,0,true,false,23778.0,149.95,140.0,55.0,50.0,false,154.95,Bagels,101.87855477855479,more
4247127,0,true,false,24241.0,99.95,90.0,50.0,50.0,false,119.95,,,
4336812,0,true,false,32852.0,269.95,260.0,49.0,40.0,false,299.95,Kosher,96.38633663366335,more
4229610,0,true,false,27369.0,82.95,80.0,36.0,30.0,false,97.95,,,
4214168,0,true,false,27300.0,89.95,80.0,42.0,40.0,true,85.95,,,
4324764,0,true,false,27300.0,89.95,80.0,42.0,40.0,true,85.95,,,
4377173,2,false,true,27227.0,83.99,80.0,65.0,60.0,false,76.99,,,
4261642,0,true,false,27805.0,85.95,80.0,37.0,30.0,false,79.95,,,
4300883,0,true,false,33070.0,99.95,90.0,41.0,40.0,false,291.89,,,
4300883,0,true,false,25368.0,95.95,90.0,26.0,20.0,false,291.89,,,
4261071,0,true,false,15674.0,125.95,120.0,56.0,50.0,false,125.95,,,
4309128,0,true,false,40506.0,79.95,70.0,39.0,30.0,false,79.95,Kosher,96.38633663366335,less
4260902,0,true,false,30951.0,89.95,80.0,51.0,50.0,false,,,,
4248199,0,true,false,30951.0,89.95,80.0,51.0,50.0,false,9.9,,,
4305869,3,false,true,23690.0,99.95,90.0,47.0,40.0,false,475.79999999999995,Pork,120.99011494252873,less
4264313,0,true,false,32419.0,109.95,100.0,49.0,40.0,true,99.95,,,
4363568,0,true,false,21671.0,79.95,70.0,40.0,40.0,false,71.56,,,
4355326,0,true,false,31773.0,149.99,140.0,50.0,50.0,false,139.99,Ice Cream Pints,99.95493991989319,more
4275998,1,false,true,18812.0,195.0,190.0,48.0,40.0,false,344.95,,,
4261777,1,false,true,38176.0,89.95,80.0,40.0,40.0,false,159.9,Cupcakes,80.04792387543253,more
4251578,0,true,false,34053.0,132.99,130.0,36.0,30.0,false,121.89,Sugar Cookies,59.9580487804878,more
4275180,0,true,false,15380.0,174.95,170.0,19.0,10.0,false,69.0,,,
4292540,1,false,true,23031.0,89.95,80.0,41.0,40.0,false,87.95,Chicago Deep Dish Pizza,112.3286956521739,less
4322840,3,false,true,26688.0,125.95,120.0,45.0,40.0,false,685.75,,,
4202887,0,true,false,25093.0,145.95,140.0,39.0,30.0,true,71.2,,,
4280529,0,true,false,32419.0,109.95,100.0,49.0,40.0,true,109.95,,,
4358141,0,true,false,25946.0,95.95,90.0,42.0,40.0,false,110.95,Soups,93.61987124463519,more
4322178,0,true,false,27227.0,83.99,80.0,65.0,60.0,false,97.99,,,
4291166,0,true,false,32419.0,109.95,100.0,49.0,40.0,true,109.95,,,
4215542,0,true,false,25032.0,82.95,80.0,36.0,30.0,true,192.9,,,
4215542,0,true,false,26688.0,125.95,120.0,45.0,40.0,false,192.9,,,
4211570,0,true,false,23549.0,74.95,70.0,20.0,20.0,false,86.95,Cupcakes,80.04792387543253,less
4258707,0,true,false,22956.0,119.95,110.0,63.0,60.0,false,119.95,,,
4245993,0,true,false,26688.0,125.95,120.0,45.0,40.0,false,109.95,,,
4281103,0,true,false,23616.0,129.95,120.0,49.0,40.0,false,129.95,,,
4323282,0,true,false,38732.0,79.95,70.0,32.0,30.0,true,29.95,Fish,100.59756906077347,less
4358505,0,true,false,26105.0,89.95,80.0,34.0,30.0,true,89.95,,,
4364318,0,true,false,24271.0,79.95,70.0,37.0,30.0,false,68.52,Chicken & Wings,155.6791304347826,less
4256336,0,true,false,30951.0,89.95,80.0,51.0,50.0,false,119.95,,,
4364765,0,true,false,23778.0,149.95,140.0,55.0,50.0,false,164.95,Bagels,101.87855477855479,more
4213389,0,true,false,22284.0,79.95,70.0,41.0,40.0,false,90.9,,,
4267741,0,true,false,18641.0,119.95,110.0,48.0,40.0,false,126.55,,,
4217147,0,true,false,24221.0,79.95,70.0,34.0,30.0,false,74.95,Chocolate Covered,60.485625000000006,more
4335850,0,true,false,36839.0,99.95,90.0,50.0,50.0,true,99.95,,,
4316211,0,true,false,31405.0,119.95,110.0,49.0,40.0,false,111.05,,,
4369002,0,true,false,26790.0,70.0,70.0,29.0,20.0,false,,,,
4375670,1,false,true,26688.0,125.95,120.0,45.0,40.0,false,132.12,,,
4294009,1,false,true,25946.0,95.95,90.0,42.0,40.0,false,129.95,Soups,93.61987124463519,more
4283992,0,true,false,23705.0,159.95,150.0,61.0,60.0,false,33.9,Neapolitan Pizza,116.44952978056425,more
4333446,0,true,false,24264.0,89.95,80.0,38.0,30.0,true,92.65,Ice Cream Pints,99.95493991989319,less
4242201,0,true,false,31274.0,89.95,80.0,56.0,50.0,false,89.95,,,
4263618,0,true,false,32419.0,109.95,100.0,49.0,40.0,true,99.95,,,
4315653,0,true,false,27878.0,139.95,130.0,37.0,30.0,false,139.95,,,
4290830,0,true,false,39449.0,89.95,80.0,29.0,20.0,true,86.47,"Savory Toppings, Condiments & Spreads",54.28556862745098,more
4342286,1,false,true,22786.0,89.95,80.0,60.0,60.0,false,224.85000000000002,,,
4276320,0,true,false,30951.0,89.95,80.0,51.0,50.0,false,139.95,,,
4284926,0,true,false,23812.0,89.95,80.0,39.0,30.0,true,89.2,BBQ Sides,89.95714285714284,less
4256602,0,true,false,27299.0,89.95,80.0,38.0,30.0,true,205.9,,,
4209333,0,true,false,39694.0,99.95,90.0,48.0,40.0,false,105.45,,,
4299954,0,true,false,26688.0,125.95,120.0,45.0,40.0,false,125.95,,,
4377340,0,true,false,41004.0,149.95,140.0,41.0,40.0,true,161.95,,,
4201573,0,true,false,21671.0,79.95,70.0,40.0,40.0,false,19.95,,,
4322935,0,true,false,37509.0,109.95,100.0,45.0,40.0,false,143.85,,,
4369010,0,true,false,23690.0,99.95,90.0,47.0,40.0,false,129.95,Pork,120.99011494252873,less
4346446,1,false,true,19706.0,85.95,80.0,32.0,30.0,false,115.95,,,
4299311,0,true,false,27227.0,83.99,80.0,65.0,60.0,false,72.99,,,
4239167,0,true,false,15190.0,72.95,70.0,43.0,40.0,false,101.95,King Cake,74.9,less
4347249,1,false,true,27227.0,83.99,80.0,65.0,60.0,false,76.99,,,
4326930,0,true,false,18164.0,70.0,70.0,33.0,30.0,true,96.9,,,
4207387,0,true,false,27227.0,83.99,80.0,65.0,60.0,false,,,,
4213451,0,true,false,27227.0,83.99,80.0,65.0,60.0,false,72.99,,,
4206783,0,true,false,38733.0,79.95,70.0,35.0,30.0,true,79.95,Fish,100.59756906077347,less
4277984,0,true,false,32419.0,109.95,100.0,49.0,40.0,true,106.95,,,
4318610,2,false,true,31772.0,129.99,120.0,52.0,50.0,false,318.04,Meal Kits,155.47069216757743,less
4286354,0,true,false,41002.0,109.95,100.0,52.0,50.0,true,190.9,,,
4296275,0,true,false,18635.0,79.95,70.0,53.0,50.0,false,79.95,,,
4243152,2,false,true,33316.0,119.95,110.0,50.0,50.0,true,102.9,,,
4349577,1,false,true,27880.0,149.95,140.0,33.0,30.0,false,337.79999999999995,,,
4260446,0,true,false,24221.0,79.95,70.0,34.0,30.0,false,79.45,Chocolate Covered,60.485625000000006,more
4248785,0,true,false,38734.0,79.95,70.0,43.0,40.0,true,79.95,Fish,100.59756906077347,less
4201190,0,true,false,15325.0,79.95,70.0,30.0,30.0,false,,,,
4287357,0,true,false,37389.0,109.95,100.0,37.0,30.0,false,99.95,,,
4374275,0,true,false,33316.0,119.95,110.0,50.0,50.0,true,160.95,,,
4295165,0,true,false,34173.0,99.95,90.0,34.0,30.0,false,99.95,,,
4358934,0,true,false,23952.0,99.95,90.0,54.0,50.0,true,99.95,,,
4298476,0,true,false,20655.0,79.95,70.0,40.0,40.0,false,81.55,Charcuterie ,114.153125,less
4249841,0,true,false,27227.0,83.99,80.0,65.0,60.0,false,22.99,,,
4363500,0,true,false,31772.0,129.99,120.0,52.0,50.0,false,119.99,Meal Kits,155.47069216757743,less
4216805,0,true,false,23705.0,159.95,150.0,61.0,60.0,false,149.95,Neapolitan Pizza,116.44952978056425,more
4295176,0,true,false,22956.0,119.95,110.0,63.0,60.0,false,119.95,,,
4212534,0,true,false,36839.0,99.95,90.0,50.0,50.0,true,,,,
4212224,1,false,true,39694.0,99.95,90.0,48.0,40.0,false,198.9,,,
4345190,0,true,false,21671.0,79.95,70.0,40.0,40.0,false,69.95,,,
4261587,2,false,true,14857.0,129.95,120.0,40.0,40.0,false,327.85,,,
4377858,0,true,false,20730.0,84.95,80.0,37.0,30.0,false,,,,
4205031,0,true,false,15139.0,130.0,130.0,39.0,30.0,false,,,,
4347903,0,true,false,21647.0,79.95,70.0,43.0,40.0,true,,Stromboli,132.70000000000002,less
4275509,0,true,false,32419.0,109.95,100.0,49.0,40.0,true,99.95,,,
4222918,0,true,false,20294.0,134.99,130.0,39.0,30.0,false,275.94,Sausages,90.78966346153847,more
4253856,0,true,false,30181.0,79.95,70.0,40.0,40.0,false,109.9,,,
4293874,0,true,false,42143.0,99.95,90.0,47.0,40.0,true,107.95,,,
4207178,0,true,false,21671.0,79.95,70.0,40.0,40.0,false,69.95,,,
4373038,0,true,false,15674.0,125.95,120.0,56.0,50.0,false,125.95,,,
4289381,0,true,false,41254.0,99.95,90.0,34.0,30.0,true,99.95,,,
4287773,1,false,true,26370.0,109.95,100.0,50.0,50.0,true,219.9,Scones,64.82307692307693,more
4348133,0,true,false,12445.0,79.95,70.0,31.0,30.0,true,79.95,Iconic Sandwiches,136.66508417508416,less
4236702,1,false,true,26688.0,125.95,120.0,45.0,40.0,false,365.02,,,
4221731,0,true,false,24221.0,79.95,70.0,34.0,30.0,false,74.95,Chocolate Covered,60.485625000000006,more
4216988,0,true,false,36839.0,99.95,90.0,50.0,50.0,true,99.95,,,
4223520,1,false,true,37636.0,94.95,90.0,42.0,40.0,false,429.8,Chocolate Pies,64.76865671641791,more
4208295,0,true,false,31772.0,129.99,120.0,52.0,50.0,false,144.99,Meal Kits,155.47069216757743,less
4348085,0,true,false,32419.0,109.95,100.0,49.0,40.0,true,109.95,,,
4259628,0,true,false,41002.0,109.95,100.0,52.0,50.0,true,105.95,,,
4316338,0,true,false,21647.0,79.95,70.0,43.0,40.0,true,79.95,Stromboli,132.70000000000002,less
4323751,0,true,false,25052.0,115.0,110.0,32.0,30.0,true,133.0,,,
4289328,0,true,false,30145.0,79.95,70.0,30.0,30.0,false,79.95,Neapolitan Pizza,116.44952978056425,less
4255948,0,true,false,26790.0,70.0,70.0,29.0,20.0,false,,,,
4308591,1,false,true,27227.0,83.99,80.0,65.0,60.0,false,145.98,,,
4266516,0,true,false,23475.0,79.95,70.0,42.0,40.0,false,71.56,Loaf Cakes,59.51410256410257,more
4232678,1,false,true,20294.0,134.99,130.0,39.0,30.0,false,307.40999999999997,Sausages,90.78966346153847,more
4329046,1,false,true,18382.0,115.0,110.0,37.0,30.0,false,270.0,,,
4209691,0,true,false,31773.0,149.99,140.0,50.0,50.0,false,132.59,Ice Cream Pints,99.95493991989319,more
4297539,0,true,false,41253.0,99.95,90.0,35.0,30.0,true,104.85,,,
4375106,1,false,true,23822.0,89.95,80.0,48.0,40.0,true,174.8,,,
4211684,0,true,false,34180.0,99.95,90.0,46.0,40.0,false,99.95,,,
4273146,0,true,false,23690.0,99.95,90.0,47.0,40.0,false,132.55,Pork,120.99011494252873,less
4218115,0,true,false,25368.0,95.95,90.0,26.0,20.0,false,,,,
4274551,0,true,false,34253.0,119.95,110.0,57.0,50.0,false,109.95,,,
4262950,0,true,false,24026.0,79.95,70.0,35.0,30.0,false,94.95,Ice Cream Pints,99.95493991989319,less
4260453,1,false,true,26688.0,125.95,120.0,45.0,40.0,false,197.9,,,
4378288,0,true,false,26790.0,70.0,70.0,29.0,20.0,false,,,,
4367001,0,true,false,20294.0,134.99,130.0,39.0,30.0,false,158.99,Sausages,90.78966346153847,more
4376225,0,true,false,12440.0,79.95,70.0,39.0,30.0,true,79.95,,,
4288574,0,true,false,15674.0,125.95,120.0,56.0,50.0,false,128.47,,,
4265112,0,true,false,26688.0,125.95,120.0,45.0,40.0,false,109.95,,,
4230897,0,true,false,20844.0,75.95,70.0,40.0,40.0,true,115.15,Sweet Breads,65.52601156069365,more
4358702,0,true,false,39033.0,79.95,70.0,47.0,40.0,true,99.95,Pudding,81.2659574468085,less
4338357,0,true,false,27880.0,149.95,140.0,33.0,30.0,false,248.95,,,
4284966,0,true,false,32419.0,109.95,100.0,49.0,40.0,true,109.95,,,
4383429,0,true,false,27227.0,83.99,80.0,65.0,60.0,false,101.99,,,
4379649,0,true,false,34180.0,99.95,90.0,46.0,40.0,false,109.95,,,
4292682,0,true,false,30951.0,89.95,80.0,51.0,50.0,false,15.0,,,
4372097,0,true,false,15953.0,94.95,90.0,55.0,50.0,false,94.95,,,
4367135,0,true,false,22946.0,99.95,90.0,41.0,40.0,true,114.95,Burgers,104.95590163934426,less
4249547,0,true,false,31405.0,119.95,110.0,49.0,40.0,false,109.95,,,
4218106,0,true,false,22946.0,99.95,90.0,41.0,40.0,true,,Burgers,104.95590163934426,less
4357786,0,true,false,38176.0,89.95,80.0,40.0,40.0,false,89.95,Cupcakes,80.04792387543253,more
4343339,0,true,false,34170.0,79.95,70.0,49.0,40.0,true,99.95,,,
4335189,1,false,true,23952.0,99.95,90.0,54.0,50.0,true,199.9,,,
4328578,2,false,true,32852.0,269.95,260.0,49.0,40.0,false,485.85,Kosher,96.38633663366335,more
4366066,1,false,true,42143.0,99.95,90.0,47.0,40.0,true,99.95,,,
4209912,1,false,true,34184.0,139.95,130.0,41.0,40.0,false,262.4,,,
4258574,0,true,false,15674.0,125.95,120.0,56.0,50.0,false,156.03,,,
4223046,1,false,true,27300.0,89.95,80.0,42.0,40.0,true,265.9,,,
4301046,0,true,false,14862.0,89.95,80.0,44.0,40.0,true,84.95,Cookie Sampler,68.47264227642275,more
4301409,0,true,false,24221.0,79.95,70.0,34.0,30.0,false,84.75,Chocolate Covered,60.485625000000006,more
4231823,4,false,true,20294.0,134.99,130.0,39.0,30.0,false,458.84,Sausages,90.78966346153847,more
4325634,0,true,false,22956.0,119.95,110.0,63.0,60.0,false,,,,
4274884,8,false,true,27912.0,129.0,120.0,44.0,40.0,false,612.75,,,
4209544,0,true,false,32852.0,269.95,260.0,49.0,40.0,false,269.95,Kosher,96.38633663366335,more
4338255,0,true,false,39449.0,89.95,80.0,29.0,20.0,true,83.95,"Savory Toppings, Condiments & Spreads",54.28556862745098,more
4361568,0,true,false,30762.0,79.95,70.0,45.0,40.0,false,,,,
4240438,0,true,false,23812.0,89.95,80.0,39.0,30.0,true,83.95,BBQ Sides,89.95714285714284,less
4347062,5,false,true,27227.0,83.99,80.0,65.0,60.0,false,376.83000000000004,,,
4231463,0,true,false,32179.0,99.95,90.0,41.0,40.0,false,99.95,,,
4293181,1,false,true,32419.0,109.95,100.0,49.0,40.0,true,219.9,,,
4233164,0,true,false,23556.0,199.95,190.0,31.0,30.0,false,241.95,,,
4240838,2,false,true,41494.0,89.95,80.0,47.0,40.0,true,261.85,,,
4275855,3,false,true,27048.0,79.95,70.0,29.0,20.0,false,397.8,"Rubs, Spices & Seasonings",34.45414634146342,more
4380428,0,true,false,30136.0,90.95,90.0,60.0,60.0,false,,,,
4361989,2,false,true,39695.0,79.95,70.0,34.0,30.0,false,243.85000000000002,,,
4285956,0,true,false,37634.0,89.95,80.0,30.0,30.0,false,114.95,,,
4377307,0,true,false,32852.0,269.95,260.0,49.0,40.0,false,269.95,Kosher,96.38633663366335,more
4353164,1,false,true,39449.0,89.95,80.0,29.0,20.0,true,167.9,"Savory Toppings, Condiments & Spreads",54.28556862745098,more
4193678,3,false,true,31272.0,89.95,80.0,37.0,30.0,false,259.9,,,
4357822,4,false,true,41254.0,99.95,90.0,34.0,30.0,true,544.8,,,
4328974,0,true,false,14857.0,129.95,120.0,40.0,40.0,false,99.95,,,
4264892,1,false,true,22956.0,119.95,110.0,63.0,60.0,false,392.23,,,
4227258,0,true,false,27369.0,82.95,80.0,36.0,30.0,false,92.79,,,
4261449,1,false,true,38363.0,75.95,70.0,43.0,40.0,true,106.0,,,
4224630,0,true,false,27352.0,89.95,80.0,42.0,40.0,false,89.95,,,
4342535,0,true,false,23485.0,169.95,160.0,50.0,50.0,true,,,,
4227370,0,true,false,31274.0,89.95,80.0,56.0,50.0,false,193.7,,,
4365112,3,false,true,18812.0,195.0,190.0,48.0,40.0,false,,,,
4235441,0,true,false,31524.0,149.95,140.0,50.0,50.0,false,129.95,,,
4279520,0,true,false,23822.0,89.95,80.0,48.0,40.0,true,53.85,,,
4304316,0,true,false,29883.0,249.95,240.0,50.0,50.0,false,249.95,"Savory Toppings, Condiments & Spreads",54.28556862745098,more
4261427,4,false,true,32419.0,109.95,100.0,49.0,40.0,true,414.75,,,
4298168,0,true,false,21671.0,79.95,70.0,40.0,40.0,false,69.95,,,
4324909,0,true,false,31274.0,89.95,80.0,56.0,50.0,false,89.95,,,
4283844,0,true,false,27227.0,83.99,80.0,65.0,60.0,false,72.99,,,
4370280,0,true,false,42143.0,99.95,90.0,47.0,40.0,true,119.95,,,
4237401,0,true,false,32419.0,109.95,100.0,49.0,40.0,true,99.95,,,
4363399,2,false,true,26688.0,125.95,120.0,45.0,40.0,false,491.84999999999997,,,
4334543,0,true,false,31077.0,169.95,160.0,49.0,40.0,false,199.95,,,
4224381,0,true,false,15190.0,72.95,70.0,43.0,40.0,false,87.08,King Cake,74.9,less
4275613,0,true,false,22944.0,79.95,70.0,31.0,30.0,true,79.95,Burgers,104.95590163934426,less
4382468,0,true,false,25093.0,145.95,140.0,39.0,30.0,true,184.95,,,
4233030,0,true,false,27299.0,89.95,80.0,38.0,30.0,true,85.95,,,
4223556,1,false,true,27369.0,82.95,80.0,36.0,30.0,false,160.9,,,
4273819,0,true,false,32419.0,109.95,100.0,49.0,40.0,true,99.95,,,
4225938,0,true,false,27227.0,83.99,80.0,65.0,60.0,false,72.99,,,
4309947,0,true,false,34184.0,139.95,130.0,41.0,40.0,false,156.01,,,
4192547,2,false,true,31773.0,149.99,140.0,50.0,50.0,false,238.89999999999998,Ice Cream Pints,99.95493991989319,more
4302743,0,true,false,26209.0,81.95,80.0,35.0,30.0,true,81.95,,,
4270747,2,false,true,12440.0,79.95,70.0,39.0,30.0,true,79.95,,,
4267325,0,true,false,23690.0,99.95,90.0,47.0,40.0,false,389.89,Pork,120.99011494252873,less
4267325,0,true,false,20394.0,89.95,80.0,41.0,40.0,false,389.89,Cupcakes,80.04792387543253,more
4267325,0,true,false,31772.0,129.99,120.0,52.0,50.0,false,389.89,Meal Kits,155.47069216757743,less
4301676,0,true,false,30738.0,89.95,80.0,16.0,10.0,false,,,,
4322487,0,true,false,26790.0,70.0,70.0,29.0,20.0,false,,,,
4360069,0,true,false,32419.0,109.95,100.0,49.0,40.0,true,109.95,,,
4372153,0,true,false,25959.0,155.95,150.0,28.0,20.0,false,190.95,Beef,151.9156701030928,more
4259540,0,true,false,32419.0,109.95,100.0,49.0,40.0,true,99.95,,,
4227026,0,true,false,34365.0,119.95,110.0,47.0,40.0,false,124.95,,,
4238943,0,true,false,15953.0,94.95,90.0,55.0,50.0,false,94.95,,,
4239144,0,true,false,15128.0,114.95,110.0,49.0,40.0,false,109.95,,,
4302965,0,true,false,20294.0,134.99,130.0,39.0,30.0,false,271.29,Sausages,90.78966346153847,more
4304183,12,false,true,34170.0,79.95,70.0,49.0,40.0,true,1070.4000000000003,,,
4304779,1,false,true,20730.0,84.95,80.0,37.0,30.0,false,354.8,,,
4309138,0,true,false,26209.0,81.95,80.0,35.0,30.0,true,82.65,,,
4210899,0,true,false,38162.0,129.95,120.0,42.0,40.0,false,9.95,International Pastries,69.92777777777779,more
4316890,1,false,true,37636.0,94.95,90.0,42.0,40.0,false,181.8,Chocolate Pies,64.76865671641791,more
4343129,0,true,false,31772.0,129.99,120.0,52.0,50.0,false,119.99,Meal Kits,155.47069216757743,less
4315581,0,true,false,23690.0,99.95,90.0,47.0,40.0,false,199.95,Pork,120.99011494252873,less
4338927,0,true,false,30254.0,99.95,90.0,45.0,40.0,true,99.95,Meal Kits,155.47069216757743,less
4370124,0,true,false,14857.0,129.95,120.0,40.0,40.0,false,105.95,,,
4199238,0,true,false,20624.0,85.95,80.0,39.0,30.0,true,84.95,,,
4235161,0,true,false,32923.0,99.95,90.0,36.0,30.0,false,84.95,,,
4225858,0,true,false,27227.0,83.99,80.0,65.0,60.0,false,72.99,,,
4353432,0,true,false,41253.0,99.95,90.0,35.0,30.0,true,99.95,,,
4241658,4,false,true,20624.0,85.95,80.0,39.0,30.0,true,412.84999999999997,,,
4254556,0,true,false,30951.0,89.95,80.0,51.0,50.0,false,139.95,,,
4215692,0,true,false,26688.0,125.95,120.0,45.0,40.0,false,109.95,,,
4220347,0,true,false,20625.0,84.95,80.0,35.0,30.0,true,84.95,Savory Pies,101.88867924528302,less
4253439,2,false,true,27369.0,82.95,80.0,36.0,30.0,false,265.85,,,
4223619,0,true,false,15325.0,79.95,70.0,30.0,30.0,false,85.35,,,
4293548,0,true,false,31773.0,149.99,140.0,50.0,50.0,false,29.99,Ice Cream Pints,99.95493991989319,more
4326083,1,false,true,15139.0,130.0,130.0,39.0,30.0,false,334.9,,,
4381061,0,true,false,34184.0,139.95,130.0,41.0,40.0,false,155.95,,,
4302994,5,false,true,27301.0,89.95,80.0,58.0,50.0,true,1200.0,,,
4325056,0,true,false,39449.0,89.95,80.0,29.0,20.0,true,83.95,"Savory Toppings, Condiments & Spreads",54.28556862745098,more
4296115,0,true,false,20394.0,89.95,80.0,41.0,40.0,false,15.0,Cupcakes,80.04792387543253,more
4250672,1,false,true,39694.0,99.95,90.0,48.0,40.0,false,164.9,,,
4302931,0,true,false,35596.0,199.95,190.0,34.0,30.0,true,47.95,Soups,93.61987124463519,more
4206556,0,true,false,27880.0,149.95,140.0,33.0,30.0,false,,,,
4194792,0,true,false,31040.0,299.95,290.0,44.0,40.0,true,289.95,Doughnuts,72.95591787439612,more
4325637,0,true,false,15397.0,85.95,80.0,39.0,30.0,false,85.95,Loaf Cakes,59.51410256410257,more
4351443,0,true,false,30951.0,89.95,80.0,51.0,50.0,false,119.95,,,
4212645,3,false,true,22786.0,89.95,80.0,60.0,60.0,false,555.75,,,
4200392,0,true,false,41253.0,99.95,90.0,35.0,30.0,true,99.95,,,
4314645,0,true,false,33316.0,119.95,110.0,50.0,50.0,true,60.95,,,
4287830,0,true,false,25093.0,145.95,140.0,39.0,30.0,true,274.9,,,
4287830,0,true,false,31274.0,89.95,80.0,56.0,50.0,false,274.9,,,
4321660,0,true,false,23977.0,99.95,90.0,45.0,40.0,false,99.95,,,
4269059,0,true,false,32419.0,109.95,100.0,49.0,40.0,true,99.95,,,
4274130,0,true,false,23778.0,149.95,140.0,55.0,50.0,false,154.95,Bagels,101.87855477855479,more
4351863,1,false,true,32923.0,99.95,90.0,36.0,30.0,false,214.95,,,
4365926,0,true,false,34365.0,119.95,110.0,47.0,40.0,false,133.38,,,
4245560,0,true,false,15190.0,72.95,70.0,43.0,40.0,false,106.95,King Cake,74.9,less
4323779,0,true,false,26688.0,125.95,120.0,45.0,40.0,false,136.68,,,
4320847,0,true,false,15139.0,130.0,130.0,39.0,30.0,false,,,,
4259552,0,true,false,25093.0,145.95,140.0,39.0,30.0,true,64.95,,,
4333716,1,false,true,30240.0,99.95,90.0,20.0,20.0,false,99.95,Soups,93.61987124463519,more
4218759,0,true,false,25368.0,95.95,90.0,26.0,20.0,false,,,,
4291437,0,true,false,26688.0,125.95,120.0,45.0,40.0,false,145.95,,,
4233378,0,true,false,20294.0,134.99,130.0,39.0,30.0,false,58.99,Sausages,90.78966346153847,more
4381837,0,true,false,30951.0,89.95,80.0,51.0,50.0,false,60.949999999999996,,,
4317287,0,true,false,25857.0,79.95,70.0,52.0,50.0,true,83.78,,,
4337392,0,true,false,32419.0,109.95,100.0,49.0,40.0,true,109.95,,,
4354875,0,true,false,22238.0,104.95,100.0,52.0,50.0,false,222.9,,,
4199082,1,false,true,31405.0,119.95,110.0,49.0,40.0,false,219.9,,,
4328518,0,true,false,21070.0,79.95,70.0,49.0,40.0,false,154.9,Sandwich Kits,122.9220720720721,less
4307458,0,true,false,15397.0,85.95,80.0,39.0,30.0,false,10.95,Loaf Cakes,59.51410256410257,more
4246665,0,true,false,33316.0,119.95,110.0,50.0,50.0,true,167.08,,,
4377654,1,false,true,23485.0,169.95,160.0,50.0,50.0,true,350.9,,,
4203189,0,true,false,27368.0,72.95,70.0,33.0,30.0,false,72.95,Corned Beef Sandwich,130.575,less
4365107,0,true,false,38561.0,89.95,80.0,39.0,30.0,false,91.97,,,
4236172,0,true,false,22956.0,119.95,110.0,63.0,60.0,false,121.95,,,
4268837,2,false,true,14857.0,129.95,120.0,40.0,40.0,false,99.95,,,
4221891,0,true,false,32419.0,109.95,100.0,49.0,40.0,true,101.95,,,
4211760,0,true,false,21671.0,79.95,70.0,40.0,40.0,false,19.95,,,
4273863,0,true,false,34253.0,119.95,110.0,57.0,50.0,false,9.95,,,
4223797,0,true,false,31553.0,109.95,100.0,36.0,30.0,false,129.95,,,
4163137,0,true,false,15674.0,125.95,120.0,56.0,50.0,false,142.35,,,
4261120,0,true,false,32419.0,109.95,100.0,49.0,40.0,true,99.95,,,
4258674,0,true,false,18164.0,70.0,70.0,33.0,30.0,true,80.0,,,
4205384,1,false,true,19706.0,85.95,80.0,32.0,30.0,false,250.0,,,
4299527,0,true,false,15674.0,125.95,120.0,56.0,50.0,false,128.15,,,
4254693,0,true,false,40552.0,164.95,160.0,19.0,10.0,false,23.7,,,
4237602,0,true,false,23475.0,79.95,70.0,42.0,40.0,false,69.95,Loaf Cakes,59.51410256410257,more
4230446,0,true,false,24221.0,79.95,70.0,34.0,30.0,false,75.51,Chocolate Covered,60.485625000000006,more
4209819,0,true,false,27369.0,82.95,80.0,36.0,30.0,false,93.88,,,
4308545,0,true,false,31405.0,119.95,110.0,49.0,40.0,false,184.95,,,
4194763,0,true,false,22343.0,179.95,170.0,42.0,40.0,false,9.85,,,
4244210,0,true,false,27227.0,83.99,80.0,65.0,60.0,false,22.939999999999998,,,
4369357,0,true,false,33070.0,99.95,90.0,41.0,40.0,false,89.95,,,
4314507,0,true,false,26688.0,125.95,120.0,45.0,40.0,false,127.21,,,
4356565,1,false,true,26396.0,79.95,70.0,28.0,20.0,false,183.4,Chicago Deep Dish Pizza,112.3286956521739,less
4238584,0,true,false,24221.0,79.95,70.0,34.0,30.0,false,74.95,Chocolate Covered,60.485625000000006,more
4340070,0,true,false,25946.0,95.95,90.0,42.0,40.0,false,132.39,Soups,93.61987124463519,more
4353692,0,true,false,15325.0,79.95,70.0,30.0,30.0,false,,,,
4334424,0,true,false,27227.0,83.99,80.0,65.0,60.0,false,147.94,,,
4378476,0,true,false,21070.0,79.95,70.0,49.0,40.0,false,80.75,Sandwich Kits,122.9220720720721,less
4321510,0,true,false,22956.0,119.95,110.0,63.0,60.0,false,119.95,,,
4319026,0,true,false,23690.0,99.95,90.0,47.0,40.0,false,241.9,Pork,120.99011494252873,less
